well_id,well_name,lat,long,gse,aquifer_id
381033113480701,"(C-30-18)25aad- 1",38.17579566,-113.8027496,7098.0,0
381037113474001,"(C-30-17)30bab- 1",38.17630556,-113.7955,7193.0,0
381152113442801,"(C-30-17)15cab- 1",38.1978333,-113.7411667,6550.0,0
381236113485601,"(C-30-18)12cdb- 1",38.21002778,-113.8155,7190.0,0
382113113435401,"(C-28-17)22dda- 1",38.35357117,-113.732473,5775.0,0
382256113420501,"(C-28-17)12dcc- 1",38.38219444,-113.7015,5657.0,0
382259113433701,"(C-28-17)11cca- 1",38.3830151,-113.7277512,5683.0,0
382402113421101,"(C-28-17) 1dbb- 1",38.40066667,-113.7029444,5585.0,0
382445113501401,"(C-27-18)35ccb- 1",38.4126111,-113.8371389,6275.0,0
383226113412401,"(C-26-16)19bbd- 1",38.54051258,-113.690808,5205.0,0
383357113440601,"(C-26-17) 3cdd- 1   Pine Valley MX Well-Large dia",38.57163889,-113.7419722,5245.0,0
383402113440601,"(C-26-17) 3cda- 1   Pine Valley MX Well",38.5728611,-113.742,5248.0,0
383452114023401,"(C-26-20) 2aad- 1",38.58116667,-114.0427222,6180.24,0
383452114023402,"(C-26-20) 2aad- 2",38.58116667,-114.0427222,6180.24,0
383538113450801,"(C-25-17)33dab- 1",38.59384478,-113.7530323,5265.0,0
383825113410801,"(C-25-16)18bdd- 1   Guyman Well",38.6403611,-113.6856667,5085.0,0
384047113593301,"(C-24-19)32dbd- 1",38.6796756,-113.9933167,6375.0,0
384324113554401,"(C-24-19)13cbd- 1",38.72327778,-113.928861,5750.0,0
384324113554402,"(C-24-19)13cbd- 2",38.72344444,-113.9289722,5750.0,0
384327113591401,"(C-24-19)16cbb- 1   Cove Well",38.72415,-113.9872333,5704.44,0
384340113585601,"(C-24-19)16bdb- 1",38.72777778,-113.9821667,5664.73,0
384340113585701,"(C-24-19)16bdb- 2",38.7277222,-113.9823889,5664.94,0
384340113585702,"(C-24-19)16bdb- 3",38.7277222,-113.9823889,5664.94,0
384342113585401,"(C-24-19)16bdb- 4",38.72830556,-113.98175,5659.34,0
384342113585402,"(C-24-19)16bdb- 5",38.72830556,-113.98175,5659.34,0
384347114025601,"(C-24-20)14bbc- 1",38.72977778,-114.0490278,5528.37,0
384449113595401,"(C-24-19) 8baa- 1   Needlepoint Well",38.74694444,-113.9983333,5499.0,0
384510113573001,"(C-24-19) 3dbc- 1   Davies Well",38.75277778,-113.9583333,5580.0,0
384514113573601,"(C-24-19) 3cad- 1   MX",38.75384126,-113.9608168,5570.0,0
384521114014701,"(C-24-20) 1adc- 1",38.7558111,-114.0297806,5450.27,0
384538114024301,"(C-24-20) 2ada- 1",38.76063889,-114.0451944,5448.0,0
384553113582401,"(C-24-19) 4aab- 1   MX",38.7646743,-113.9741505,5520.0,0
384651114025101,"(C-23-20)25ccd- 1",38.78088889,-114.0474722,5459.3,0
384651114025102,"(C-23-20)25ccd- 2",38.78088889,-114.0474722,5459.3,0
384712113594001,"(C-23-19)28cbb- 1",38.78661829,-113.9952624,5440.0,0
384746113554701,"(C-23-19)24dcc- 1   Hockman Well",38.7961111,-113.9297222,5790.0,0
384755114003301,"(C-23-19)20cac- 1",38.7986111,-114.0092778,5415.46,0
384755114003401,"(C-23-19)20cac- 2",38.7987222,-114.0093333,5414.51,0
384755114003402,"(C-23-19)20cac- 3",38.7987222,-114.0093333,5414.51,0
384807113582001,"(C-23-19)22bcd- 1",38.8023333,-113.973861,5455.0,0
384812114002201,"(C-23-19)20cad- 1",38.7977291,-114.0069296,5410.0,0
384815114003701,"(C-23-19)20bcd- 1",38.80138889,-114.0115278,5398.0,0
384818114002801,"(C-23-19)20bac- 1",38.8049512,-114.0085964,5400.0,0
384900114003001,"(C-23-19)20bac- 2",38.81661766,-114.009152,5410.0,0
384936113572901,"(C-23-19)10dda- 1",38.82661776,-113.9588732,5600.0,0
384943113583801,"(C-23-19) 9dad- 1",38.82856207,-113.9780403,5480.0,0
385048113592901,"(C-23-19) 4bcd- 1   Highway 21 Well",38.8466172,-113.9922076,5400.0,0
385542113223601,"(C-22-14) 1cba- 1   Ibex Well",38.9283611,-113.3773333,4779.0,0
385600114024001,"(C-22-20) 1bdc- 1",38.933282,-114.0452659,5320.0,0
385602114013501,"(C-22-19) 6bdc- 1",38.93383766,-114.0272097,5256.0,0
385607114015601,"(C-22-19) 6bcc- 1",38.93522649,-114.0330433,5276.0,0
385607114015602,"(C-22-19) 6bcc- 2",38.93415,-114.0329944,5276.0,0
385617114013801,"(C-22-19) 6bac- 2",38.93800425,-114.0280432,5255.0,0
385620114020901,"(C-22-20) 1aab- 1",38.9388375,-114.0366546,5280.0,0
385623114021501,"(C-22-20) 1aba- 1",38.9396708,-114.0383213,5279.0,0
385628114025701,"(C-21-20)36ccc- 1",38.94119444,-114.0491944,5312.7,0
385628114025702,"(C-21-20)36ccc- 2",38.94119444,-114.0491944,5312.7,0
385628114025703,"(C-21-20)36ccc- 3",38.94119444,-114.0491944,5312.7,0
385630114011201,"(C-21-19)31dcc- 1",38.94075,-114.023861,5230.0,0
385630114020201,"(C-21-20)36ddd- 2",38.94175,-114.0337778,5262.17,0
385630114020202,"(C-21-20)36ddd- 3",38.94175,-114.0337778,5262.17,0
385630114020301,"(C-21-20)36ddd- 1",38.9417222,-114.0341389,5263.81,0
385643113594701,"(C-21-19)32dad- 1",38.94544444,-113.9962222,5325.0,0
385643113594702,"(C-21-19)32dad- 2",38.94544444,-113.9962222,5325.0,0
385645113594801,"(C-21-19)32dad- 4",38.94575,-113.9966389,5316.6,0
385649113594601,"(C-21-19)32dad- 3",38.94691667,-113.99625,5310.0,0
385835113584501,"(C-21-19)21daa- 1",38.9763372,-113.9799867,5125.0,0
385917113531201,"(C-21-18)17dac- 1",38.9880042,-113.8874845,5060.0,0
385921113593501,"(C-21-19)16cbd- 1",38.98911466,-113.993876,5120.0,0
385933113530801,"(C-21-18)17add- 1   Eight Mile Point Well",38.99238889,-113.885611,5042.0,0
385958113493401,"(C-21-18)12ccd- 1   Ferguson Desert Hardpan Well",38.99944444,-113.8261667,5052.0,0
390000113341501,"(C-21-17) 8dcc- 1",38.9999511,-113.571642,5070.0,0
390000113463701,"(C-21-17) 8dcc- 1   Ferguson Well",39.0000833,-113.777,5071.0,0
390059114000401,"(C-20-19)32ddd- 1",39.01630556,-114.00125,5079.69,0
390059114000402,"(C-20-19)32ddd- 2",39.01630556,-114.00125,5079.7,0
390059114000403,"(C-20-19)32ddd- 3",39.01630556,-114.00125,5079.7,0
390141113532901,"(C-20-18)32abd- 1   MX",39.02877778,-113.8922222,5019.7,0
390143113533002,"(C-20-18)32aba- 2",39.0286111,-113.8918333,5020.08,0
390143113533003,"(C-20-18)32aba- 3",39.0285833,-113.8916944,5019.62,0
390243114012201,"(C-20-19)19dcd- 1   Shell Baker Creek Well",39.04522489,-114.0236,5079.0,0
390312113591701,"(C-20-19)21acc- 1",39.05328057,-113.9888769,5028.0,0
390329113525101,"(C-20-18)21bab- 1",39.05800337,-113.881652,5120.0,0
390404113584301,"(C-20-19)15bcc- 1",39.0677249,-113.9794324,5010.0,0
390415113571300,"(C-20-19)14bad- 1",39.07078058,-113.9544318,5001.0,0
390416113573801,"(C-20-19)14bbc- 1",39.0710583,-113.9613764,4995.0,0
390425113585201,"(C-20-19)16aaa- 1",39.07355556,-113.9810278,5010.33,0
390426113585201,"(C-20-19)16aaa- 2",39.07377778,-113.9809167,5009.7,0
390426113585202,"(C-20-19)16aaa- 3",39.07377778,-113.9809167,5009.73,0
390453113454701,"(C-20-17) 9cad- 1   Little Valley Well",39.0815833,-113.763111,5490.0,0
390500114024501,"(C-20-20)12acc- 1",39.08327989,-114.0466568,5120.0,0
390503114005901,"(C-20-19) 8bcb- 1   Flowing Well 2",39.0842222,-114.0163889,5030.0,0
390513113553801,"(C-20-19)12aab- 1",39.08689166,-113.9280425,5035.0,0
390530113590001,"(C-20-19) 7bbd- 1",39.0916135,-113.984155,5090.0,0
390534113272201,"(C-20-14) 6dda- 1",39.09272926,-113.4569175,4520.0,0
390540113272301,"(C-20-14) 6dda- 2   Tule 1 MX",39.0943959,-113.4571954,4520.0,0
390549113562901,"(C-20-19) 1bcc- 1   West Buckskin Well",39.09689147,-113.9422097,4985.0,0
390600113591501,"(C-20-19) 6bcc- 1",39.0999467,-113.988322,5080.0,0
390600114021501,"(C-20-19) 6bc - 1",39.0999464,-114.0383234,5080.0,0
390604114025201,"(C-20-20) 1baa- 2",39.10105746,-114.0486015,5105.0,0
390613114023601,"(C-20-20) 1aba- 1",39.10355746,-114.044157,5080.0,0
390617113571601,"(C-19-19)35cdd- 1",39.10466908,-113.9552657,4980.0,0
390617113571901,"(C-19-19)35dcd- 1",39.10466908,-113.956099,4980.0,0
390626113570401,"(C-19-19)35dcb- 1",39.10716907,-113.9519323,4980.0,0
390629113560301,"(C-19-19)36cda- 1",39.10827778,-113.9343333,5042.2,0
390637113553102,"(C-19-19)36daa- 2",39.11026667,-113.9254083,5124.54,0
390637113553201,"(C-19-19)36daa- 1",39.11030556,-113.9255556,5126.0,0
390656113425101,"(C-19-17)36bcb- 1",39.11563889,-113.71425,5850.0,0
390735113571501,"(C-19-19)26bdd- 1",39.12627778,-113.9553333,4947.0,0
390758113565501,"(C-19-19)26aba- 1",39.13272435,-113.9494326,4945.0,0
390758114000701,"(C-19-19)29aaa- 1   Eskdale Well",39.13275,-114.0019167,4965.0,0
390830113572001,"(C-19-19)23bdc- 1",39.1411111,-113.958361,4935.0,0
390842113565801,"(C-19-19)23abd- 1",39.1449464,-113.9502661,4935.0,0
390854113565801,"(C-19-19)14dcd- 1",39.14844444,-113.9503333,4928.0,0
391022113301301,"(C-19-15)11bdc- 1",39.1727278,-113.5044205,4470.0,0
391136113290401,"(C-18-15)36cdd- 1   MX",39.19328338,-113.4852536,4530.0,0
391156113541901,"(C-18-18)32cbb- 1",39.19877778,-113.9052778,5000.8,0
391156113541902,"(C-18-18)32cbb- 2",39.19877778,-113.9052778,5000.9,0
391156113541903,"(C-18-18)32cbb- 3",39.19877778,-113.9052778,5000.9,0
391156113541904,"(C-18-18)32cbb- 4",39.19880556,-113.9051944,5000.47,0
391205113543401,"(C-18-18)31adb- 1   MX",39.2017222,-113.9098056,4975.1,0
391248113281001,"(C-18-14)30cba- 1",39.21328334,-113.4702534,4490.0,0
391251114000001,"(C-18-19)28bcc- 1",39.21411205,-114.0008239,4970.0,0
391322114000001,"(C-18-19)20ddd- 1",39.22272306,-114.000824,4989.2,0
391326113595801,"(C-18-19)20dad- 1",39.22383416,-114.0002685,4960.0,0
391340114004001,"(C-18-19)20ca - 1",39.22772295,-114.0119355,5050.0,0
391538113510901,"(C-18-18)10adb- 1",39.26050125,-113.8533211,4940.0,0
391556113283301,"(C-18-15) 1ddc- 1",39.2655049,-113.4766433,4432.0,0
391704113312001,"(C-17-15)34cac- 1   MX",39.284393,-113.523034,4455.0,0
391801113292201,"(C-17-15)25cbb- 1   Clay Knolls",39.3002265,-113.4902553,4433.0,0
391806113331901,"(C-17-15)29acc- 1",39.30161468,-113.5560908,4590.0,0
391842114011501,"(C-17-19)19dd - 1",39.31161115,-114.021659,5060.0,0
391926113391801,"(C-17-16)16cdc- 1",39.32380556,-113.6550833,5266.32,0
391926113391802,"(C-17-16)16cdc- 2",39.32380556,-113.6550833,5266.32,0
391949113332001,"(C-17-15)17acc- 1",39.33027778,-113.5556944,4482.4,0
391951113331601,"(C-17-15)17acc- 2   MX",39.33025,-113.5556667,4476.9,0
392035113263401,"(C-17-14) 8dba- 1",39.34300419,-113.4435877,4430.0,0
392044113252201,"(C-17-14) 9acd- 1",39.34550435,-113.423587,4506.0,0
392044113281901,"(C-17-14) 7bcc- 1",39.34550388,-113.4727553,4411.0,0
392126114002501,"(C-17-19) 5dc - 1",39.35716647,-114.0077704,5020.0,0
392135113592801,"(C-17-19) 4bdd- 1",39.3596665,-113.9919366,4910.0,0
392141113585601,"(C-17-19) 4add- 2",39.35963889,-113.9820833,4875.0,0
392226113381201,"(C-16-16)34bcd- 1",39.37383526,-113.637483,4790.0,0
392229113381701,"(C-16-16)34bcd- 2   Indian Trail Well",39.37466667,-113.638111,4793.0,0
392310114005001,"(C-16-19)29cb - 1",39.38605515,-114.0147153,5000.0,0
392317113504201,"(C-16-18)26cba- 1   MX Well",39.38825,-113.8456389,4890.7,0
392413113514701,"(C-16-18)22cab- 1",39.40351944,-113.863111,4819.4,0
392413113514702,"(C-16-18)22cab- 2",39.4035111,-113.8630889,4819.47,0
392413113514703,"(C-16-18)22cab- 3",39.40348056,-113.8630139,4820.12,0
392500114001201,"(C-16-19)17dba- 1",39.4166105,-114.0041599,5010.0,0
392509113241301,"(C-16-14)15adb- 1",39.41911458,-113.4044207,4495.0,0
392622113513601,"(C-16-18)10baa- 1",39.4393887,-113.8608232,4970.0,0
392709113594901,"(C-16-19) 4bba- 1",39.45244366,-113.9977712,5000.0,0
392756113563401,"(C-15-19)36bca- 1",39.46543889,-113.9426889,4823.49,0
392840113330401,"(C-15-15)32aab- 3",39.47791667,-113.551,4506.91,0
392840113330402,"(C-15-15)32aab- 2",39.47791667,-113.551,4506.91,0
392841113330401,"(C-15-15)32aab- 1",39.4779722,-113.5510833,4507.5,0
392906113550301,"(C-15-18)19dcc- 1",39.48503056,-113.9175306,4794.75,0
392906113550302,"(C-15-18)19dcc- 2",39.4850472,-113.9175194,4794.37,0
392906113550303,"(C-15-18)19dcc- 3",39.4851222,-113.9174972,4794.67,0
392916113343301,"(C-15-15)30bdd- 1   MX",39.48805556,-113.5756389,4570.8,0
392924113235101,"(C-15-14)22ddd- 1   West Swazey Well",39.49441667,-113.3983333,4545.0,0
393007113135001,"(C-15-12)19add- 2",39.5018923,-113.2313607,5260.0,0
393011113135301,"(C-15-12)19add- 1",39.5030034,-113.232194,5260.0,0
393117113574601,"(C-15-19)11bcc- 1",39.5213321,-113.9636046,4970.0,0
393118113562001,"(C-15-19)12bdc- 1",39.52160999,-113.939715,4870.0,0
393202113363201,"(C-15-16)11abd- 1",39.53383376,-113.6097062,4850.0,0
393259113425501,"(C-15-17) 1bbc- 1",39.54980556,-113.71525,5726.76,0
393331113533001,"(C-14-18)32aaa- 1",39.5586111,-113.8917694,4789.0,0
393331113533002,"(C-14-18)32aaa- 2",39.5587083,-113.8916694,4789.0,0
393331113533003,"(C-14-18)32aaa- 3",39.55866944,-113.8917194,4789.12,0
393331113534401,"(C-14-18)32aba- 1",39.5586,-113.8956694,4795.05,0
393345113503201,"(C-14-18)26dbc- 1   MX",39.5624432,-113.8430464,4960.0,0
393358111515001,"(D-12- 1)31aab- 1",39.73273278,-111.8607677,5022.0,0
393420113511401,"(C-14-18)27aaa- 1",39.5721653,-113.8547135,4840.0,0
393522113550001,"(C-14-18)18dcc- 1",39.5893871,-113.9174932,4870.0,0
393603113532801,"(C-14-18)17aaa- 1",39.60175,-113.8913056,4795.0,0
393700113203101,"(C-14-13) 7daa- 1",39.6166123,-113.3427547,4590.0,0
393701113191101,"(C-14-13) 9cba- 1   BLM Swasey Well",39.6168902,-113.3205318,4623.0,0
393714113242001,"(C-14-14)10acb- 1",39.62063889,-113.405611,4717.3,0
393721111514501,"(D-14- 1) 6dbb- 1",39.6230121,-111.8621532,5345.0,0
393745113123001,"(C-14-12) 4cbc- 1   BLM Well 22",39.62911288,-113.2091396,4811.0,0
393745113511501,"(C-14-18) 3ddc- 7",39.62910916,-113.854992,4740.0,0
393751111515501,"(D-14- 1) 6baa- 1",39.6307897,-111.8660425,5313.46,0
393801113520601,"(C-13-18)34ccc- 1",39.6335535,-113.8691591,4747.0,0
393803113161601,"(C-14-13) 2adb- 2",39.63427778,-113.2712222,4634.7,0
393803113161602,"(C-14-13) 2adb- 3",39.63427778,-113.2712222,4634.7,0
393806113161501,"(C-14-13) 2adb- 1",39.63488889,-113.2709444,4632.3,0
393807113513500,"(C-13-18)34dcc- 1",39.6355833,-113.8606667,4730.0,0
393814113522601,"(C-13-18)33ddc- 1",39.63716457,-113.8747149,4760.0,0
393904113485101,"(C-13-18)25ddd- 1",39.6510535,-113.8149912,4800.0,0
393910113525501,"(C-13-18)28cdd- 1",39.6527199,-113.8827709,4790.0,0
393914113400701,"(C-13-16)32abb- 1",39.6538611,-113.6685556,5184.97,0
393920113522000,"(C-13-18)28da - 1",39.6554977,-113.8730484,4763.0,0
393925111533301,"(C-13- 1)26aad- 2",39.6569,-111.8935444,5092.3,0
393926111533401,"(C-13- 1)26aad- 1",39.65717777,-111.8938222,5092.0,0
393928113522601,"(C-13-18)28dab-1",39.6577199,-113.8747151,4774.58,0
393933113214801,"(C-13-14)25dac- 1   MX",39.66030556,-113.3641389,4462.4,0
393936111541801,"(C-13- 1)23cdc- 1",39.6599553,-111.9057672,5132.5,0
393959111540601,"(C-13- 1)23dbb- 1",39.66634415,-111.9024339,5077.5,0
394003111533501,"(C-13- 1)23add- 1",39.66745539,-111.8938225,5048.0,0
394011111551401,"(C-13- 1)22acb- 1",39.6696771,-111.9213237,5258.0,0
394014113303301,"(C-13-15)23ccc- 1   BLM Well 56",39.67044444,-113.5091944,4899.0,0
394027111542400,"(C-13- 1)23bab- 1",39.6741217,-111.9074344,5100.0,0
394030111531601,"(C-13- 1)13cdc- 1",39.67495536,-111.8885448,5033.0,0
394037111504901,"(D-13- 1)17cda- 1",39.67690047,-111.8477099,5079.0,0
394042111530001,"(C-13- 1)13dbc- 1",39.6782887,-111.8841002,5022.0,0
394045113222501,"(C-13-14)24baa- 1   BLM East Fish Spring Well",39.6792222,-113.3737778,4535.0,0
394048111540901,"(C-13- 1)14dbb- 2",39.68006614,-111.9032399,5035.0,0
394048111541001,"(C-13- 1)14caa- 1",39.679955,-111.9035455,5040.0,0
394049111521101,"(D-13- 1)18cba- 2",39.68023337,-111.8704887,5035.0,0
394049113501101,"(C-13-18)23aab- 2",39.6802198,-113.8372144,4700.0,0
394050111541001,"(C-13- 1)14dbb- 1",39.6802328,-111.9029899,5039.0,0
394055111505601,"(D-13- 1)17cab- 1",39.68190037,-111.8496545,5060.0,0
394055111530101,"(C-13- 1)13caa- 1",39.68189977,-111.8843781,5015.0,0
394057111522601,"(D-13- 1)18bcc- 1",39.68245549,-111.8746556,5020.0,0
394058111542401,"(C-13- 1)14bdc- 1",39.6827327,-111.9074346,5046.0,0
394100111504501,"(D-13- 1)17bdd- 1",39.68273374,-111.8465989,5070.0,0
394102111514701,"(D-13- 1)18acc- 1",39.68384454,-111.8638218,5037.0,0
394103111514701,"(D-13- 1)18acc- 2",39.6841223,-111.8638218,5037.0,0
394112111522401,"(D-13- 1)18bbc- 1",39.6866221,-111.872989,5027.0,0
394116111505401,"(D-13- 1)17bac- 1",39.6877336,-111.8490991,5073.0,0
394122111535001,"(C-13- 1)11ddc- 1",39.68995497,-111.89799,4999.0,0
394123113212101,"(C-13-13)18cba- 1",39.6896668,-113.3566449,4420.0,0
394124111512001,"(D-13- 1) 7ddd- 1",39.69051124,-111.8563217,5065.0,0
394125111492501,"(D-13- 1) 9dcd- 1",39.690234,-111.824376,5340.0,0
394127113494200,"(C-13-18)13cba- 1",39.69077528,-113.8291587,4698.0,0
394130111512601,"(D-12- 1)30add- 1",39.7407883,-111.856601,5018.0,0
394131111520401,"(D-13- 1) 7cac- 2",39.69412208,-111.8688224,5037.0,0
394132111512001,"(D-13- 1) 7dda- 1",39.69162234,-111.856044,5065.0,0
394133111501301,"(D-13- 1) 8dda- 1",39.69245598,-111.8377099,5106.0,0
394133113493901,"(C-13-18)13cac- 1",39.6924419,-113.8283254,4690.0,0
394136111512001,"(D-13- 1) 7dad- 3",39.69356676,-111.856044,5065.0,0
394136111520501,"(D-13- 1) 7cac- 3",39.69328876,-111.8688223,5036.0,0
394137111511901,"(D-13- 1) 7dad- 2",39.69356676,-111.856044,5070.0,0
394137111515001,"(D-13- 1) 7dbc- 1",39.6946777,-111.8646555,5045.0,0
394138111512000,"(D-13- 1) 7dad- 1",39.6938445,-111.8563218,5060.0,0
394143111521401,"(D-13- 1) 7cba- 1",39.69578869,-111.8704891,5032.0,0
394143111525601,"(C-13- 1)12dbb- 1",39.6952329,-111.8829896,5011.0,0
394143113505401,"(C-13-18)14bba- 1",39.6952196,-113.8491593,4880.0,0
394146111503601,"(D-13- 1) 8dba- 1",39.6960669,-111.8440992,5094.0,0
394149111525701,"(C-13- 1)12acc- 1",39.69689956,-111.8832675,5010.0,0
394150111504201,"(D-13- 1) 8acc- 2",39.697178,-111.845766,5092.0,0
394150111524101,"(C-13- 1)12adc- 1",39.6971774,-111.8788229,5019.0,0
394152111505601,"(D-13- 1) 8bdc- 1",39.69690016,-111.849655,5085.0,0
394153111504101,"(D-13- 1) 8acc- 1",39.6969002,-111.8454882,5090.0,0
394200111490001,"(D- 13- 1) 4cac- 1",39.7073611,-111.8320278,5150.0,0
394200111544101,"(C-13- 1)11bbc- 2",39.69995457,-111.9118798,5038.0,0
394202111513600,"(D-13- 1) 7adb- 1",39.7007888,-111.8604889,5059.0,0
394202111531001,"(C-13- 1)12bdb- 1",39.70051056,-111.8868788,5000.0,0
394203111503901,"(D-13- 1) 8abc- 1",39.70078907,-111.8449327,5098.0,0
394204111521901,"(D-13- 1) 7bbd- 2",39.7007886,-111.8716005,5020.49,0
394204111525801,"(C-13- 1)12abc- 1",39.70106616,-111.8835454,5008.0,0
394205111511201,"(D-13- 1) 8bbc- 1",39.70134446,-111.8540998,5080.0,0
394206111523201,"(C-13- 1)12aad- 1",39.7016218,-111.8763229,5023.0,0
394207111502501,"(D-13- 1) 8aac- 1",39.7019002,-111.8410437,5112.0,0
394215111530501,"(C-13- 1) 1cdd- 1",39.70495496,-111.88549,5002.0,0
394217111510601,"(D-13- 1) 5ccd- 1",39.70467778,-111.8524331,5085.0,0
394219111513501,"(D-13- 1) 6ddc- 1",39.70523318,-111.860489,5058.0,0
394219111515601,"(D-13- 1) 6dcc- 1",39.70523307,-111.8663226,5045.0,0
394223111523201,"(C-13- 1) 1daa- 1",39.7102328,-111.8757676,5020.0,0
394225111495701,"(D-13- 1) 4cca- 1",39.7069003,-111.8332658,5140.0,0
394225111502201,"(D-13- 1) 5ddb- 1",39.70690019,-111.8402105,5116.0,0
394225111502702,"(D-13- 1) 5ddb- 2",39.7074557,-111.8413217,5116.0,0
394226111501601,"(D-13- 1) 5dda- 1",39.70745575,-111.8393771,5121.0,0
394226111502101,"(D-13- 1) 5ddb- 3",39.7077335,-111.8402105,5116.0,0
394229111500401,"(D-13- 1) 4ccb- 2",39.70801137,-111.8352103,5130.0,0
394233111544601,"(C-13- 1) 3dad- 1",39.70912105,-111.9135469,5070.0,0
394235111512601,"(D-13- 1) 6cbc- 1",39.7096773,-111.8746564,5023.0,0
394240111463001,"(D-13- 1) 1cab- 1",39.71162355,-111.7735413,5490.0,0
394240111502401,"(D-13- 1) 5dab- 1",39.71106678,-111.8407662,5109.0,0
394241111520701,"(D-13- 1) 6bdc- 1",39.71134404,-111.8693785,5035.0,0
394241111520901,"(D-13- 1) 6bdc- 3",39.711344,-111.869934,5033.0,0
394248111483301,"(D-13- 1) 3acc- 1",39.7132895,-111.8099317,5238.0,0
394248111512901,"(D-13- 1) 6ada- 1",39.71328865,-111.8588226,5055.0,0
394248111512902,"(D-13- 1) 6ada- 2",39.71328865,-111.8588226,5055.0,0
394253111533601,"(C-13- 1) 2ada- 1",39.71467686,-111.8946574,4982.0,0
394253111544601,"(C-13- 1) 3ada- 1",39.7146765,-111.913547,5050.0,0
394306113423501,"(C-13-17) 1bd - 1",39.7182755,-113.7105445,4610.0,0
394309111515401,"(D-12- 1)31dcc- 1",39.71912177,-111.8657675,5038.0,0
394312113451501,"(C-13-17)3bcb- 1",39.7199419,-113.7549903,4590.0,0
394314111352700,"(D-13- 3) 4aca- 1",39.720515,-111.5915876,7110.0,0
394314111514201,"(D-12- 1)31dcd- 1",39.7205107,-111.862434,5047.0,0
394317111515601,"(D-12- 1)31cda- 1",39.72134395,-111.866323,5035.0,0
394318111525301,"(C-12- 1)36dca- 1",39.72078815,-111.8802125,5006.0,0
394319111521401,"(D-12- 1)31cca- 1",39.7218994,-111.8713233,5025.0,0
394319111525501,"(C-12- 1)36dcb- 1",39.72189919,-111.8827127,4997.0,0
394320111530001,"(C-12- 1)36dcb- 2",39.72217694,-111.8841016,4995.0,0
394323111515501,"(D-12- 1)31cac- 1",39.72217728,-111.8660453,5035.0,0
394325111502701,"(D-12- 1)32dac- 1",39.7235666,-111.8415999,5093.0,0
394330111535901,"(C-12- 1)35dba- 1",39.72495437,-111.9004913,4971.0,0
394331111521901,"(D-12- 1)31cba- 1",39.72523266,-111.8727124,5017.0,0
394332111530401,"(C-12- 1)36caa- 1",39.7255102,-111.8852129,4992.0,0
394343113143901,"(C-12-12)31cca- 1",39.7285558,-113.2449755,4565.0,0
394346113435501,"(C-12-17)35cac- 1",39.72938637,-113.7327675,4570.0,0
394347111524801,"(C-12- 1)36abd- 1",39.72967689,-111.8807684,4994.0,0
394348111511801,"(D-12- 1)32bbc- 1",39.7299551,-111.8557674,5045.0,0
394348113145101,"(C-12-12)31ccb- 1",39.7299447,-113.248309,4540.0,0
394349111503701,"(D-12- 1)32abd- 1",39.7302331,-111.844378,5070.0,0
394359111523101,"(C-12- 1)36aaa- 1",39.73301026,-111.876046,4994.0,0
394401111530301,"(C-12- 1)25cdd- 1",39.73356564,-111.8849354,4982.0,0
394404111503101,"(D-12- 1)29dcd- 1",39.73439976,-111.8427114,5060.0,0
394405111515401,"(D-12- 1)30dcc- 1",39.7346771,-111.865768,5012.0,0
394408111500501,"(D-12- 1)28ccb- 1",39.73551099,-111.835489,5082.0,0
394414111500101,"(D-12- 1)28cbc- 1",39.7371776,-111.8366002,5078.0,0
394414113442701,"(C-12-17)34aac- 1",39.737164,-113.7416567,4560.0,0
394417111515501,"(D-12- 1)30cad- 1",39.73801038,-111.8660458,5005.0,0
394421111505001,"(D-12- 1)29cad- 1",39.7391218,-111.8479896,5038.0,0
394425111512301,"(D-12- 1)30daa- 1",39.7402327,-111.8571567,5018.0,0
394425111523001,"(C-12- 1)25daa- 1",39.74023238,-111.8757685,4978.0,0
394427111530301,"(C-12- 1)25bdd- 1",39.74078776,-111.8849356,4965.0,0
394430111512601,"(D-12- 1)30ada- 1",39.74217717,-111.8566011,5015.0,0
394443111512400,"(D-12- 1)30aad- 3",39.74523266,-111.8574346,5000.0,0
394450111504101,"(D-12- 1)29abb- 1",39.74773284,-111.8463231,5015.0,0
394451111524401,"(C-12- 1)25aab- 1",39.7474544,-111.8796578,4957.0,0
394452111523101,"(C-12- 1)25aaa- 1",39.74773227,-111.8760466,4964.0,0
394453111524501,"(C-12- 1)24ddc- 1",39.74800996,-111.8799356,4955.0,0
394453111532101,"(C-12- 1)24ccd- 1",39.74800977,-111.889936,4950.0,0
394454111511501,"(D-12- 1)20ccc- 1",39.7482882,-111.8549346,4999.0,0
394454111511502,"(D-12- 1)20ccc- 2",39.7482882,-111.8549346,4999.0,0
394454111522701,"(D-12- 1)19ccc- 1",39.7482878,-111.8749354,4963.0,0
394455111511001,"(D-12- 1)20ccd- 1",39.748566,-111.8535457,5005.0,0
394455111520701,"(D-12- 1)19cdc- 1",39.74801016,-111.8699352,4971.0,0
394455111524501,"(C-12- 1)24ddc- 2",39.7485655,-111.8799356,4955.0,0
394457111523101,"(C-12- 1)24ddd- 1",39.7491211,-111.8760466,4956.0,0
394502111441302,"(D-12- 1)30aad- 2",39.74495489,-111.8574346,5000.0,0
394514111513701,"(D-12- 1)19dab- 2",39.7538436,-111.861046,4975.0,0
394514111515601,"(D-12- 1)19dbb- 2",39.7538435,-111.866324,4965.0,0
