resolution,Well_ID,grid_cell,grid_dist_deg,true_mean,idw_mean_est,mean_error,rank,amc_kge,amc_r2,amc_rmse,amc_mae,idw_kge,idw_r2,idw_rmse,idw_mae,rmc_kge,rmc_r2,rmc_rmse,rmc_mae
0.2,414134111544701,319,0.08265297312326317,4400.738472153656,4443.381465105529,42.64299295187266,5,-0.6837189947974913,-504.06125582458645,42.68805565891168,42.64299295187217,-0.3746912021545028,-504.0455262338967,42.68739091689948,42.642992951871925,-0.7129310321355702,-504.1065839100171,42.68997119331338,42.642988885754896
0.2,413609111495701,301,0.049046132132374874,4800.123503050108,4500.4906275433195,299.6328755067889,5,0.07820002798569103,-131658.94095531662,299.6350801240105,299.63287550678825,0.19522819203866904,-131658.97536815467,299.635119282819,299.63287550678746,0.02148172618387112,-131658.97988927353,299.6351244274576,299.63287122432786
0.2,403002112123201,209,0.021098967805314506,5457.263812258602,4755.707177200604,701.5566350579984,5,-2.611944946356141,-163478.76286912942,701.5946654766993,701.5566350579979,-2.686500234012803,-163479.05283078254,701.5952876804977,701.5566350579976,-2.6087122275798866,-163478.65686870783,701.5944380193644,701.5566336345192
0.2,414857111495801,319,0.06232096192482116,4482.401577195809,4441.185473587257,41.21610360855266,5,-0.718713116052577,-137.21804887297458,41.37152219808779,41.216103608552466,-0.6754566978536052,-137.26575263960703,41.37866094443243,41.216103608553325,-0.3605706178380259,-137.18307168040317,41.36628716811228,41.21610941841612
0.5,415703112514501,59,0.0704152464390521,4211.915038160456,4365.689341825253,153.77430366479712,5,-0.025123109047252123,-946.6063341335885,153.9958621039409,153.77430366479732,-0.06768286652473532,-946.9671575048576,154.02517808447124,153.7743036647999,-0.06032841030599112,-946.6624452713113,154.00042135750724,153.7743468063956
0.5,414236112101201,52,0.2244191772384841,4295.836915748806,4273.534437381287,22.302478367519143,5,0.45720983029828854,-270.11679255794235,22.32657438450506,22.30247836751856,0.5036541454303167,-270.08382739291284,22.325216996096675,22.302478367518855,0.44176619471758594,-270.08935891527506,22.325444770302678,22.30247326347042
0.5,411348112013601,45,0.28882073665286495,4254.555350713205,4599.477239675771,344.9218889625654,5,-0.006678761418315027,-4676.77311035023,344.9543665230226,344.92188896256516,-0.046016775943612975,-4676.79995671715,344.95535639127706,344.92188896256437,0.0006049850243700083,-4676.768614476679,344.95420075273523,344.92188910326604
0.5,411544111461001,53,0.24175651594877506,4902.612191080549,4571.416700351986,331.1954907285626,5,0.042103542494223656,-7861.762992664776,331.2140683723412,331.19549072856194,0.060443213748199054,-7861.764772886398,331.21410586771105,331.1954907285618,-0.14759461329865986,-7861.890559059557,331.21675518951156,331.19547926931
0.5,401818112014501,37,0.2706054694972688,4762.901875611026,4533.9431845918225,228.9586910192038,5,-6.1058584677953425,-583531.1048695664,228.97235509065308,228.95869101920303,-6.451705806863688,-583537.9016836365,228.97368858882737,228.95869101920346,-6.1205575981485305,-583531.167345207,228.97236734807134,228.95869563342953
0.5,402333111513401,37,0.12242191590011911,4529.257348247341,4533.9431845918225,4.685836344481686,5,0.32511736620614096,-0.02421779387304812,6.896443980492897,5.695099714271982,0.33728982665139484,-0.016306906186720482,6.869758860300406,5.644010606126945,0.32831357598391364,-0.017092662833859684,6.872414020716246,5.675701306191586
0.5,401312112442301,27,0.21950755444170017,4760.465899661774,4671.19725067464,89.26864898713393,5,-0.131335738245544,-7341.420309173111,89.27660114119986,89.26864898713302,-0.08833464067908214,-7341.423851165029,89.2766226747643,89.26864898713228,-0.3898034092817222,-7341.4256938595,89.27663387743607,89.26864220652898
0.5,403916111575901,37,0.20255075753523502,4399.510116238381,4533.9431845918225,134.43306835344174,5,-0.6489747132573283,-15565.852974811974,134.46076337225023,134.43306835344168,-0.7173045732041721,-15566.281796343414,134.46261536100727,134.43306835344129,-0.6638247299351443,-15565.948892369295,134.46117762194257,134.43306367550633
0.5,414411112543701,51,0.24995291767860414,4212.87427391022,4222.0173808863465,9.143106976126546,5,0.6217107911088335,-276.5231413091678,9.148036912633904,9.14310697612595,0.6829324897282889,-276.49881888754385,9.147636032035136,9.143106976126859,0.6408573350809523,-276.5488605833293,9.148460796958314,9.143103607871097
0.5,413805111492201,53,0.1335422195483556,4750.748803389917,4563.312697043406,187.43610634651122,5,0.16572299002435686,-4642.77015654498,187.4529127093829,187.43610634650997,0.26025029640010033,-4642.675549657273,187.4510032235136,187.43610634651,0.1618577737727367,-4642.725073146994,187.4520027768826,187.4360916994534
0.5,404007111585801,37,0.2210026925440113,4398.971461735444,4533.9431845918225,134.97172285637862,5,-0.9083960217031253,-23640.098050206903,134.99289369899088,134.9717228563786,-1.0657244411594502,-23641.38730661125,134.9965745364806,134.97172285637816,-0.9201566622635438,-23640.20702152555,134.99320481687235,134.97171828423532
0.5,403524111512901,37,0.10106215367220522,4562.420256168438,4533.898576986366,28.52167918207215,5,-0.055000228726760136,-351.06760571610914,28.64857915375152,28.521679182071857,-0.008754835456860288,-350.92152847392225,28.642635210670917,28.52167918207166,-0.05133716296408175,-351.05701539824213,28.648148270823977,28.521683576289306
0.5,403627111495701,37,0.10915127258481226,4563.167171705558,4534.017997795476,29.149173910082027,5,-0.0920214657893823,-79.87554611529022,29.445802441545013,29.149173910081938,-0.09492563361016382,-79.94230240258307,29.457952510871575,29.14917391008219,-0.08634514855166797,-79.87009376459021,29.44480985753619,29.149178331697158
0.5,403628111514301,37,0.11799387751511951,4436.142201219031,4533.9431845918225,97.80098337279105,5,0.6995224563005332,-1634.6981053890192,97.81871059591958,97.8009833727914,0.71805659860434,-1634.6825843540146,97.81824649706542,97.800983372791,0.7001120083992575,-1634.6982271346,97.8187142362599,97.8009786266697
0.5,393814113522601,17,0.14903033480250752,4749.1580957288015,4696.560491640121,52.59760408868078,5,0.24857451239483574,-3074.4088235321174,52.60458768727297,52.597604088681436,0.2580579759636972,-3074.4056076173692,52.604560183301416,52.597604088680754,0.3106847817869597,-3074.347674840508,52.60406471327439,52.59760796877857
