Well_ID,n_years,rep,n_held,rank,window_start,window_end,n,kge,r2,rmse,mae,nse,r
413805111492201,1,8,12,3,2018-04,2019-03,12,0.35714266127358385,0.041447446253781495,0.9472499763280304,0.8621182971748264,0.041447446253781495,0.406014832405618
413805111492201,1,9,12,3,2015-08,2016-07,12,0.46387940767071567,-9.213327078340809,0.8012805989233518,0.7571266593361846,-9.213327078340809,0.6832666015749678
413805111492201,1,10,12,3,2006-09,2007-08,12,0.14040945401890936,0.13170152606085728,3.1481105912580447,2.724755053766709,0.13170152606085728,0.832268873860491
413805111492201,1,11,12,3,2012-03,2013-02,12,0.17952793682362544,-3.8481800293261905,2.352215162080282,1.8600651767276304,-3.8481800293261905,0.18688399324594654
413805111492201,1,12,12,3,2019-06,2020-05,12,-0.2015534741929148,-0.7838044156399744,1.8258283550419234,1.640945695018445,-0.7838044156399744,-0.07619791328069737
413805111492201,1,13,12,3,2005-05,2006-04,12,-0.041670614641230674,0.08833310096755809,3.026972814579455,2.680342580534898,0.08833310096755809,0.3444468683320626
413805111492201,1,14,12,3,2020-07,2021-06,12,0.37996936368683587,-0.36830976836811535,1.3857262684570895,1.1584414596632087,-0.36830976836811535,0.9618758202601002
413805111492201,1,15,12,3,2011-05,2012-04,12,-0.36109437721798976,-0.6078119973905072,2.773980612835362,2.4943078233263805,-0.6078119973905072,-0.2497911401257173
413805111492201,1,16,12,3,2000-06,2001-05,12,-0.022971934907511038,-0.11422686232385693,2.147612553123654,1.5908277992317987,-0.11422686232385693,0.1503760255480081
413805111492201,1,17,12,3,2009-03,2010-02,12,0.09704420403058656,0.07292083357140533,2.79853359422998,2.4685427752851106,0.07292083357140533,0.7119131454948132
413805111492201,1,18,12,3,2003-05,2004-04,12,0.08903928135621075,-0.11941536103996331,3.040959639072949,2.601218628867476,-0.11941536103996331,0.797473349180479
413805111492201,1,19,12,3,2004-12,2005-11,12,0.27935412507246316,0.4306410380065212,2.406741426663626,2.0870181326855195,0.4306410380065212,0.9219752218791024
413805111492201,2,0,24,3,2018-01,2019-12,24,0.26235366020332196,-0.16751310968655853,1.3254406128499092,1.1170628246175813,-0.16751310968655853,0.3602801146928141
413805111492201,2,1,24,3,2020-04,2022-03,24,0.4725087870976542,-1.6945754792323284,1.6632131561309453,1.4952081798736572,-1.6945754792323284,0.7118626851847742
413805111492201,2,2,24,3,2011-02,2013-01,24,-0.13608364631184333,-0.29643533208469663,2.324431137109581,1.9157166758326791,-0.29643533208469663,-0.025710608019582033
413805111492201,2,3,24,3,2015-10,2017-09,24,-0.26721258302881035,-0.3730886339744528,1.9141425145201603,1.4452488239124932,-0.3730886339744528,-0.06712977618311414
413805111492201,2,4,24,3,2011-04,2013-03,24,0.019058765150226753,-0.1760945719472724,2.307149804114972,1.8830396802957239,-0.1760945719472724,0.12503843335454087
413805111492201,2,5,24,3,2020-11,2022-10,24,0.39577786366059653,-5.066274593003299,2.3669305198906514,2.229040970507223,-5.066274593003299,0.5606992842416137
413805111492201,2,6,24,3,2003-02,2005-01,24,0.07003582728570423,0.1493845491487561,2.398631928938433,1.9180495900363894,0.1493845491487561,0.5856997876414105
413805111492201,2,7,24,3,2018-07,2020-06,24,0.21091816582529188,-0.21187377749484826,1.327295376974214,1.1200408135784983,-0.21187377749484826,0.2882444735062842
413805111492201,2,8,24,3,2008-11,2010-10,24,0.10048754543805527,0.16379761230443446,2.401706140030618,2.0962951526648417,0.16379761230443446,0.7475502333936734
413805111492201,2,9,24,3,2016-10,2018-09,24,-0.554760174761622,-1.172382232969868,2.111829964394079,1.702669841123452,-1.172382232969868,-0.4206461739296439
413805111492201,2,10,24,3,2000-03,2002-02,24,-0.2772603348771039,-0.1292637239153669,3.329308884722238,2.7261138127862146,-0.1292637239153669,-0.026541012666190765
413805111492201,2,11,24,3,2010-06,2012-05,24,-0.09427370424911041,-0.161207606390805,2.2491568687700028,1.8967849525949607,-0.161207606390805,0.06970759914205765
413805111492201,2,12,24,3,2016-11,2018-10,24,-0.525872171027236,-1.2315759069127026,2.118537189865573,1.7169737433025223,-1.2315759069127026,-0.3898616556949991
413805111492201,2,13,24,3,2001-07,2003-06,24,-0.10266781780197043,-0.03720704902649219,2.9360822213802122,2.357989950888092,-0.03720704902649219,0.31510678626861627
413805111492201,2,14,24,3,2003-02,2005-01,24,0.07003582728570423,0.1493845491487561,2.398631928938433,1.9180495900363894,0.1493845491487561,0.5856997876414105
413805111492201,2,15,24,3,2008-04,2010-03,24,0.11829184838737317,0.15201966038671488,2.648238206229881,2.3268112671319536,0.15201966038671488,0.6758340374610116
413805111492201,2,16,24,3,2012-05,2014-04,24,0.7194832839356654,-0.035061575487763896,1.6656440979151959,1.3031967438963268,-0.035061575487763896,0.7243797602880394
413805111492201,2,17,24,3,2021-04,2023-03,24,0.3937072756291303,-13.209405999444646,2.5833319536698593,2.491270438381472,-13.209405999444646,0.41808772916347947
413805111492201,2,18,24,3,2009-01,2010-12,24,0.09933055082874542,0.1708599990658527,2.367107824375695,2.0359553635516554,0.1708599990658527,0.7255973226614563
413805111492201,2,19,24,3,2010-01,2011-12,24,0.1598251054133485,0.20527881053725605,2.1128422648935867,1.7921147030420645,0.20527881053725605,0.6188025277271603
413805111492201,3,0,36,3,2017-04,2020-03,36,0.0797759994879883,-0.4951376426613743,1.8034922598788699,1.4842333368302054,-0.4951376426613743,0.238310479846419
413805111492201,3,1,36,3,2009-12,2012-11,36,-0.045514812490315304,-0.07269031788532887,2.1420654739997382,1.8100121659968207,-0.07269031788532887,0.1298705773464475
413805111492201,3,2,36,3,2017-02,2020-01,36,0.10259851687116561,-0.7950690349823568,1.924333186632922,1.6102731921331876,-0.7950690349823568,0.25043163559537834
413805111492201,3,3,36,3,2015-10,2018-09,36,-0.20537139782218206,-0.17587368216979327,1.657194296005063,1.3160555970771384,-0.17587368216979327,0.002518189048265876
413805111492201,3,4,36,3,2004-04,2007-03,36,0.18687772378615652,0.25851256220533714,2.842238014039329,2.3693985488595093,0.25851256220533714,0.6566942019657189
413805111492201,3,5,36,3,2001-08,2004-07,36,-0.004308230296825588,-0.004699671753069623,2.9882092928097665,2.4466513725638177,-0.004699671753069623,0.4438922914857311
413805111492201,3,6,36,3,2002-02,2005-01,36,0.10936341977150588,0.2026083397820051,2.1702381918641604,1.7530673936824113,0.2026083397820051,0.6052145863993893
413805111492201,3,7,36,3,2004-07,2007-06,36,0.13152219808650356,0.18575587997841114,2.829200833343534,2.3314611903373486,0.18575587997841114,0.5965155063763206
413805111492201,3,8,36,3,2014-04,2017-03,36,0.18031021424812932,-0.37007096959501107,1.2848719958243957,1.1099772968513106,-0.37007096959501107,0.4159353821653688
413805111492201,3,9,36,3,2016-04,2019-03,36,-0.0826573528425345,-0.3708939256910857,1.666248255073682,1.2855305678709656,-0.3708939256910857,0.08613940174487911
413805111492201,3,10,36,3,2016-09,2019-08,36,0.054681331587381865,-0.64218297556208,1.7716270303928234,1.428083649485542,-0.64218297556208,0.17200669183641598
413805111492201,3,11,36,3,2005-07,2008-06,36,0.08915955447479029,0.02281642163597386,3.5216802510924943,2.992639501060719,0.02281642163597386,0.6183193032848908
413805111492201,3,12,36,3,2003-11,2006-10,36,0.12121570630812573,0.11185690873594689,3.1186075718980684,2.5991986011844244,0.11185690873594689,0.47859063154043646
413805111492201,3,13,36,3,2002-10,2005-09,36,0.1545591663529885,0.2020668875853039,2.387691234245531,1.9581618608311198,0.2020668875853039,0.5595862201204114
413805111492201,3,14,36,3,2020-07,2023-06,36,0.29014236489040224,-3.5560558304692407,2.3845185053047415,2.1895514370505174,-3.5560558304692407,0.5016488829366214
413805111492201,3,15,36,3,2002-05,2005-04,36,0.029155686023005556,0.13857020820953736,2.250911780044577,1.8526743378550288,0.13857020820953736,0.4605331640889372
413805111492201,3,16,36,3,2012-12,2015-11,36,0.5334599517478549,-0.031137239020611274,1.34413197814967,1.113052217060537,-0.031137239020611274,0.8036914498865972
413805111492201,3,17,36,3,2003-11,2006-10,36,0.12121570630812573,0.11185690873594689,3.1186075718980684,2.5991986011844244,0.11185690873594689,0.47859063154043646
413805111492201,3,18,36,3,2021-01,2023-12,36,0.41799879738580836,-0.6735158790297104,2.2526102967570596,2.0363543385282252,-0.6735158790297104,0.7427162280884355
413805111492201,3,19,36,3,2011-04,2014-03,36,0.3972087690336785,0.25069670892451346,1.9905886601202385,1.5789274346371813,0.25069670892451346,0.5295923020135012
413805111492201,4,0,48,3,2011-04,2015-03,48,0.5213005026955764,0.3985539449518162,1.8063922052100918,1.3934871545931362,0.3985539449518162,0.6606734535234962
413805111492201,4,1,48,3,2014-07,2018-06,48,-0.02305839286234801,0.057653099322160006,1.481503798984004,1.2414708253975089,0.057653099322160006,0.25411313615862596
413805111492201,4,2,48,3,2017-06,2021-05,48,0.04622460986470733,-0.11927201468156157,1.493763147625687,1.2533793830037137,-0.11927201468156157,0.1645266061684744
413805111492201,4,3,48,3,2001-09,2005-08,48,0.0245982638599187,0.05691986461574694,2.707077334983254,2.15962116777852,0.05691986461574694,0.35388534908787733
413805111492201,4,4,48,3,2016-09,2020-08,48,-0.05211570831033985,-0.4103783679594897,1.6434340835500956,1.3496525472517835,-0.4103783679594897,0.07315884818475475
413805111492201,4,5,48,3,2011-12,2015-11,48,0.7847402813612869,0.14815021686922913,1.6191203900549087,1.3083362538139909,0.14815021686922913,0.8007158675941392
